rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating
8039,2005-07-28 16:35:16.000,2005-07-30 14:49:16.000,RYAN,2,Woodridge,HORROR REIGN,3,0.99,25.99,R
8040,2005-07-28 16:39:43.000,2005-08-02 20:00:43.000,SPENCER,2,Woodridge,WRATH MILE,5,0.99,17.99,NC-17
8041,2005-07-28 16:39:56.000,2005-07-30 18:44:56.000,RICO,2,Woodridge,COLOR PHILADELPHIA,6,2.99,19.99,G
8042,2005-07-28 16:45:11.000,2005-08-04 17:16:11.000,WHITE,1,Lethbridge,VIETNAM SMOOCHY,7,0.99,27.99,PG-13
8043,2005-07-28 16:45:44.000,2005-08-01 12:26:44.000,MALCOLM,2,Woodridge,AUTUMN CROW,3,4.99,13.99,G
8044,2005-07-28 16:49:12.000,2005-08-02 22:41:12.000,BUSTAMANTE,2,Woodridge,CROSSROADS CASUALTIES,5,2.99,20.99,G
8045,2005-07-28 16:49:38.000,2005-08-03 15:42:38.000,ARCE,2,Woodridge,RUNAWAY TENENBAUMS,6,0.99,17.99,NC-17
8046,2005-07-28 16:49:41.000,2005-07-31 21:33:41.000,ORTIZ,2,Woodridge,NOTTING SPEAKEASY,7,0.99,19.99,PG-13
8047,2005-07-28 16:49:43.000,2005-08-03 14:48:43.000,LAMBERT,1,Lethbridge,OTHERS SOUP,7,2.99,18.99,PG
8048,2005-07-28 16:50:26.000,2005-08-06 19:20:26.000,LANE,2,Woodridge,MOONWALKER FOOL,5,4.99,12.99,G
8049,2005-07-28 16:51:58.000,2005-07-31 22:18:58.000,PEREZ,1,Lethbridge,CHOCOLAT HARRY,5,0.99,16.99,NC-17
8050,2005-07-28 16:55:47.000,2005-08-02 13:20:47.000,MILLARD,2,Woodridge,HAUNTING PIANIST,5,0.99,22.99,R
8051,2005-07-28 16:56:16.000,2005-07-29 22:48:16.000,LAWRENCE,1,Lethbridge,WATCH TRACY,5,0.99,12.99,PG
8052,2005-07-28 16:57:31.000,2005-08-03 18:03:31.000,PAYNE,2,Woodridge,LOVER TRUMAN,3,2.99,29.99,G
8053,2005-07-28 16:59:41.000,2005-08-03 22:28:41.000,SEAL,2,Woodridge,FORRESTER COMANCHEROS,7,4.99,22.99,NC-17
8054,2005-07-28 17:02:18.000,2005-08-06 11:55:18.000,HARVEY,2,Woodridge,DIVINE RESURRECTION,4,2.99,19.99,R
8055,2005-07-28 17:02:32.000,2005-07-31 22:05:32.000,ROYAL,1,Lethbridge,TRAIN BUNCH,3,4.99,26.99,R
8056,2005-07-28 17:04:15.000,2005-08-03 19:11:15.000,HERRMANN,2,Woodridge,TALENTED HOMICIDE,6,0.99,9.99,PG
8057,2005-07-28 17:07:13.000,2005-08-03 16:25:13.000,CHAPA,2,Woodridge,TRAP GUYS,3,4.99,11.99,G
8058,2005-07-28 17:07:49.000,2005-08-03 22:57:49.000,SCROGGINS,2,Woodridge,INTENTIONS EMPIRE,3,2.99,13.99,PG-13
8059,2005-07-28 17:09:59.000,2005-07-31 15:42:59.000,MACKENZIE,2,Woodridge,METROPOLIS COMA,4,2.99,9.99,PG-13
8060,2005-07-28 17:10:02.000,2005-08-05 17:11:02.000,MALCOLM,2,Woodridge,SOUTH WAIT,4,2.99,21.99,R
8061,2005-07-28 17:12:53.000,2005-08-05 13:56:53.000,DELOACH,1,Lethbridge,CHICAGO NORTH,6,4.99,11.99,PG-13
8062,2005-07-28 17:15:06.000,2005-07-30 16:56:06.000,BAUGH,1,Lethbridge,FARGO GANDHI,3,2.99,28.99,G
8063,2005-07-28 17:15:11.000,2005-08-04 16:45:11.000,SPENCER,1,Lethbridge,DANGEROUS UPTOWN,7,4.99,26.99,PG
8064,2005-07-28 17:15:38.000,2005-08-04 18:04:38.000,MILLARD,2,Woodridge,SPINAL ROCKY,7,2.99,12.99,PG-13
8065,2005-07-28 17:15:48.000,2005-08-04 15:49:48.000,ALVAREZ,1,Lethbridge,BOUND CHEAPER,5,0.99,17.99,PG
8066,2005-07-28 17:20:09.000,2005-07-31 18:36:09.000,SHERROD,1,Lethbridge,PURPLE MOVIE,4,2.99,9.99,R
8067,2005-07-28 17:20:17.000,2005-07-29 21:55:17.000,CHAPMAN,1,Lethbridge,STREETCAR INTENTIONS,5,4.99,11.99,R
8068,2005-07-28 17:22:28.000,2005-07-29 12:24:28.000,MEYER,2,Woodridge,AUTUMN CROW,3,4.99,13.99,G
8069,2005-07-28 17:23:46.000,2005-07-30 16:19:46.000,SNYDER,2,Woodridge,NEIGHBORS CHARADE,3,0.99,20.99,R
8070,2005-07-28 17:26:56.000,2005-08-01 17:33:56.000,FLORES,1,Lethbridge,GASLIGHT CRUSADE,4,2.99,10.99,PG
8071,2005-07-28 17:27:48.000,2005-08-03 11:48:48.000,HICKS,1,Lethbridge,MAUDE MOD,6,0.99,20.99,R
8072,2005-07-28 17:27:59.000,2005-07-30 19:08:59.000,DIAZ,1,Lethbridge,LAWRENCE LOVE,7,0.99,23.99,NC-17
8073,2005-07-28 17:29:02.000,2005-08-01 22:17:02.000,LINTON,2,Woodridge,CHARADE DUFFEL,3,2.99,21.99,PG
8074,2005-07-28 17:33:39.000,2005-07-29 20:17:39.000,SMITH,2,Woodridge,FROST HEAD,5,0.99,13.99,PG
8075,2005-07-28 17:37:28.000,2005-07-29 11:56:28.000,RIVERA,2,Woodridge,IRON MOON,7,4.99,27.99,PG
8076,2005-07-28 17:45:58.000,2005-08-04 18:07:58.000,THOMPSON,2,Woodridge,BACKLASH UNDEFEATED,3,4.99,24.99,PG-13
8077,2005-07-28 17:54:35.000,2005-07-29 19:28:35.000,MURRAY,1,Lethbridge,REAP UNFAITHFUL,6,2.99,26.99,PG-13
8078,2005-07-28 17:54:42.000,2005-07-30 18:18:42.000,RATCLIFF,1,Lethbridge,STAR OPERATION,5,2.99,9.99,PG
8079,2005-07-28 17:58:36.000,2005-07-29 14:48:36.000,BURK,2,Woodridge,SECRETS PARADISE,3,4.99,24.99,G
8080,2005-07-28 18:05:06.000,2005-07-29 22:44:06.000,RUNYON,1,Lethbridge,PAYCHECK WAIT,4,4.99,27.99,PG-13
8081,2005-07-28 18:06:46.000,2005-08-04 18:54:46.000,BARFIELD,1,Lethbridge,WATCH TRACY,5,0.99,12.99,PG
8082,2005-07-28 18:08:02.000,2005-08-04 14:33:02.000,CASILLAS,1,Lethbridge,PILOT HOOSIERS,6,2.99,17.99,PG
8083,2005-07-28 18:09:48.000,2005-08-04 21:47:48.000,KING,1,Lethbridge,JACKET FRISCO,5,2.99,16.99,PG-13
8084,2005-07-28 18:11:58.000,2005-08-03 23:41:58.000,CHISHOLM,1,Lethbridge,DADDY PITTSBURGH,5,4.99,26.99,G
8085,2005-07-28 18:13:15.000,2005-08-04 13:45:15.000,WALDROP,2,Woodridge,PERFECT GROOVE,7,2.99,17.99,PG-13
8086,2005-07-28 18:17:14.000,2005-07-30 18:22:14.000,WILLIAMS,1,Lethbridge,DURHAM PANKY,6,4.99,14.99,R
8087,2005-07-28 18:21:16.000,2005-08-03 12:38:16.000,BATES,2,Woodridge,HIGHBALL POTTER,6,0.99,10.99,R
8088,2005-07-28 18:23:49.000,2005-08-06 23:25:49.000,GRAF,2,Woodridge,MEMENTO ZOOLANDER,4,4.99,11.99,NC-17
8089,2005-07-28 18:26:47.000,2005-08-03 21:28:47.000,COLLINS,2,Woodridge,FEUD FROGMEN,6,0.99,29.99,R
8090,2005-07-28 18:27:29.000,2005-08-02 14:08:29.000,SCHILLING,1,Lethbridge,EXPENDABLE STALLION,3,0.99,14.99,PG
8091,2005-07-28 18:27:29.000,2005-08-01 19:45:29.000,SIMPSON,2,Woodridge,PATRIOT ROMAN,6,2.99,12.99,PG
8092,2005-07-28 18:28:07.000,2005-07-30 19:17:07.000,PIERCE,1,Lethbridge,HURRICANE AFFAIR,6,2.99,11.99,PG
8093,2005-07-28 18:29:16.000,2005-08-05 21:49:16.000,MILAM,2,Woodridge,FIDDLER LOST,4,4.99,20.99,R
8094,2005-07-28 18:30:28.000,2005-08-05 17:37:28.000,BURK,2,Woodridge,VACATION BOONDOCK,4,2.99,23.99,R
8095,2005-07-28 18:32:40.000,2005-08-06 23:45:40.000,PEREZ,2,Woodridge,MODERN DORADO,3,0.99,20.99,PG
8096,2005-07-28 18:32:46.000,2005-08-06 15:00:46.000,SEWARD,1,Lethbridge,CALENDAR GUNFIGHT,4,4.99,22.99,NC-17
8097,2005-07-28 18:32:49.000,2005-08-06 16:09:49.000,QUIGLEY,2,Woodridge,MOONSHINE CABIN,4,4.99,25.99,PG-13
8098,2005-07-28 18:34:20.000,2005-07-31 19:07:20.000,MITCHELL,1,Lethbridge,GRIT CLOCKWORK,3,0.99,21.99,PG
8099,2005-07-28 18:35:12.000,2005-07-30 15:44:12.000,ADAMS,2,Woodridge,SLING LUKE,5,0.99,10.99,R
8100,2005-07-28 18:43:11.000,2005-08-02 15:56:11.000,ANDERSON,2,Woodridge,NOON PAPI,5,2.99,12.99,G
8101,2005-07-28 18:47:23.000,2005-07-31 16:23:23.000,DAVIS,1,Lethbridge,CLUB GRAFFITI,4,0.99,12.99,PG-13
8102,2005-07-28 18:49:43.000,2005-08-03 23:04:43.000,GILBERT,1,Lethbridge,WON DARES,7,2.99,18.99,PG
8103,2005-07-28 18:50:14.000,2005-08-04 16:53:14.000,SCHRADER,2,Woodridge,WINDOW SIDE,3,2.99,25.99,R
8104,2005-07-28 18:59:36.000,2005-08-03 22:05:36.000,MILAM,1,Lethbridge,DONNIE ALLEY,4,0.99,20.99,NC-17
8105,2005-07-28 18:59:46.000,2005-07-29 22:51:46.000,LINTON,1,Lethbridge,EVOLUTION ALTER,5,0.99,10.99,PG-13
8106,2005-07-28 19:02:46.000,2005-07-30 20:48:46.000,KENNEDY,1,Lethbridge,DAWN POND,4,4.99,27.99,PG
8107,2005-07-28 19:03:16.000,2005-08-05 17:18:16.000,HARDER,1,Lethbridge,EVOLUTION ALTER,5,0.99,10.99,PG-13
8108,2005-07-28 19:07:38.000,2005-08-03 15:13:38.000,BATES,2,Woodridge,GARDEN ISLAND,3,4.99,21.99,G
8109,2005-07-28 19:07:44.000,2005-07-31 14:59:44.000,RATCLIFF,2,Woodridge,CHICAGO NORTH,6,4.99,11.99,PG-13
8110,2005-07-28 19:07:45.000,2005-08-04 22:12:45.000,HARVEY,1,Lethbridge,EGYPT TENENBAUMS,3,0.99,11.99,PG
8111,2005-07-28 19:10:03.000,2005-07-29 22:25:03.000,HUNT,2,Woodridge,QUILLS BULL,4,4.99,19.99,R
8112,2005-07-28 19:11:07.000,2005-08-03 18:41:07.000,HERZOG,1,Lethbridge,LOST BIRD,4,2.99,21.99,PG-13
8113,2005-07-28 19:14:00.000,2005-08-06 00:05:00.000,WINDHAM,1,Lethbridge,USUAL UNTOUCHABLES,5,4.99,21.99,PG-13
8114,2005-07-28 19:14:06.000,2005-08-05 13:16:06.000,FORTIER,2,Woodridge,CONNECTICUT TRAMP,4,4.99,20.99,R
8115,2005-07-28 19:14:17.000,2005-08-03 14:58:17.000,WALLACE,1,Lethbridge,IGBY MAKER,7,4.99,12.99,NC-17
8116,2005-07-28 19:20:07.000,2005-07-29 22:54:07.000,SMITH,1,Lethbridge,WOMEN DORADO,4,0.99,23.99,R
8117,2005-07-28 19:20:16.000,2005-08-05 23:55:16.000,FARNSWORTH,1,Lethbridge,FORREST SONS,4,2.99,15.99,R
8118,2005-07-28 19:22:22.000,2005-08-01 22:13:22.000,MENA,2,Woodridge,BINGO TALENTED,5,2.99,22.99,PG-13
8119,2005-07-28 19:23:15.000,2005-08-04 15:53:15.000,MEEK,2,Woodridge,FRIDA SLIPPER,6,2.99,11.99,R
8120,2005-07-28 19:24:24.000,2005-07-31 14:31:24.000,LYNCH,1,Lethbridge,SWARM GOLD,4,0.99,12.99,PG-13
8121,2005-07-28 19:25:45.000,2005-08-02 13:30:45.000,WHITING,1,Lethbridge,JEOPARDY ENCINO,3,0.99,12.99,R
8122,2005-07-28 19:27:37.000,2005-07-29 19:48:37.000,GARCIA,1,Lethbridge,INSTINCT AIRPORT,4,2.99,21.99,PG
8123,2005-07-28 19:28:23.000,2005-08-04 19:41:23.000,WARREN,1,Lethbridge,JOON NORTHWEST,3,0.99,23.99,NC-17
8124,2005-07-28 19:28:58.000,2005-07-31 00:45:58.000,RICO,2,Woodridge,DWARFS ALTER,6,2.99,13.99,G
8125,2005-07-28 19:31:48.000,2005-07-30 01:09:48.000,ALEXANDER,2,Woodridge,VIRGIN DAISY,6,4.99,29.99,PG-13
8126,2005-07-28 19:32:41.000,2005-08-05 00:33:41.000,BUFORD,1,Lethbridge,CLONES PINOCCHIO,6,2.99,16.99,R
8127,2005-07-28 19:45:19.000,2005-07-31 22:07:19.000,ROBINSON,1,Lethbridge,UPTOWN YOUNG,5,2.99,16.99,PG
8128,2005-07-28 19:46:06.000,2005-08-06 16:10:06.000,JAMES,2,Woodridge,NOTORIOUS REUNION,7,0.99,9.99,NC-17
8129,2005-07-28 19:47:02.000,2005-07-31 21:33:02.000,ARTIS,1,Lethbridge,MARRIED GO,7,2.99,22.99,G
8130,2005-07-28 19:48:15.000,2005-08-05 14:18:15.000,OUTLAW,1,Lethbridge,TENENBAUMS COMMAND,4,0.99,24.99,PG-13
8131,2005-07-28 19:55:21.000,2005-08-02 21:52:21.000,OBRIEN,1,Lethbridge,BRIDE INTRIGUE,7,0.99,24.99,G
8132,2005-07-28 19:57:31.000,2005-08-02 22:16:31.000,SLONE,2,Woodridge,ENTRAPMENT SATISFACTION,5,0.99,19.99,R
8133,2005-07-28 20:01:06.000,2005-08-01 20:01:06.000,BLAKELY,2,Woodridge,CRAFT OUTFIELD,6,0.99,17.99,NC-17
8134,2005-07-28 20:01:23.000,2005-08-03 01:00:23.000,MITCHELL,2,Woodridge,GOODFELLAS SALUTE,4,4.99,22.99,PG
8135,2005-07-28 20:03:25.000,2005-08-03 01:28:25.000,GARDNER,2,Woodridge,EXPENDABLE STALLION,3,0.99,14.99,PG
8136,2005-07-28 20:05:48.000,2005-08-01 20:31:48.000,ISBELL,1,Lethbridge,RUSH GOODFELLAS,3,0.99,20.99,PG
8137,2005-07-28 20:07:18.000,2005-08-03 17:41:18.000,RINEHART,1,Lethbridge,PRIVATE DROP,7,4.99,26.99,PG
8138,2005-07-28 20:12:17.000,2005-08-01 15:21:17.000,POULIN,1,Lethbridge,ELIZABETH SHANE,7,4.99,11.99,NC-17
8139,2005-07-28 20:16:30.000,2005-08-03 18:00:30.000,DUNCAN,2,Woodridge,SILENCE KANE,7,0.99,23.99,R
8140,2005-07-28 20:17:50.000,2005-07-30 18:07:50.000,MARSHALL,1,Lethbridge,USUAL UNTOUCHABLES,5,4.99,21.99,PG-13
8141,2005-07-28 20:21:19.000,2005-07-30 19:16:19.000,GUAJARDO,2,Woodridge,BLADE POLISH,5,0.99,10.99,PG-13
8142,2005-07-28 20:21:54.000,2005-07-31 18:39:54.000,MORRISSEY,2,Woodridge,DOGMA FAMILY,5,4.99,16.99,G
8143,2005-07-28 20:23:11.000,2005-08-01 18:17:11.000,ISBELL,2,Woodridge,SHREK LICENSE,7,2.99,15.99,PG-13
8144,2005-07-28 20:30:55.000,2005-07-31 18:10:55.000,SCHWAB,2,Woodridge,SECRETARY ROUGE,5,4.99,10.99,PG
8145,2005-07-28 20:34:41.000,2005-08-05 15:28:41.000,KELLEY,1,Lethbridge,DANGEROUS UPTOWN,7,4.99,26.99,PG
8146,2005-07-28 20:37:36.000,2005-07-31 16:03:36.000,BOURQUE,1,Lethbridge,LOSE INCH,3,0.99,18.99,R
8147,2005-07-28 20:37:56.000,2005-07-30 18:26:56.000,STANLEY,1,Lethbridge,CHAPLIN LICENSE,7,2.99,26.99,NC-17
8148,2005-07-28 20:39:47.000,2005-08-02 16:29:47.000,SALISBURY,2,Woodridge,CANDLES GRAPES,6,4.99,15.99,NC-17
8149,2005-07-28 20:48:12.000,2005-08-01 20:07:12.000,ARSENAULT,1,Lethbridge,GUNFIGHTER MUSSOLINI,3,2.99,9.99,PG-13
8150,2005-07-28 20:50:41.000,2005-08-02 00:43:41.000,SLEDGE,2,Woodridge,SATURDAY LAMBS,3,4.99,28.99,G
8151,2005-07-28 20:50:52.000,2005-07-31 14:50:52.000,BESS,1,Lethbridge,WAIT CIDER,3,0.99,9.99,PG-13
8152,2005-07-28 20:53:05.000,2005-08-06 20:03:05.000,CAMPBELL,2,Woodridge,MARS ROMAN,6,0.99,21.99,NC-17
8153,2005-07-28 20:55:49.000,2005-08-01 15:56:49.000,SALISBURY,2,Woodridge,IRON MOON,7,4.99,27.99,PG
8154,2005-07-28 20:56:18.000,2005-08-01 21:56:18.000,MCKINNEY,1,Lethbridge,DURHAM PANKY,6,4.99,14.99,R
8155,2005-07-28 20:57:06.000,2005-08-02 18:40:06.000,KRUGER,1,Lethbridge,PATRIOT ROMAN,6,2.99,12.99,PG
8156,2005-07-28 20:59:04.000,2005-08-01 01:52:04.000,DOUGLAS,2,Woodridge,HOOSIERS BIRDCAGE,3,2.99,12.99,G
8157,2005-07-28 21:06:45.000,2005-08-04 16:06:45.000,MENA,2,Woodridge,DAISY MENAGERIE,5,4.99,9.99,G
8158,2005-07-28 21:08:46.000,2005-08-01 21:50:46.000,DOWD,2,Woodridge,VIETNAM SMOOCHY,7,0.99,27.99,PG-13
8159,2005-07-28 21:09:28.000,2005-08-04 15:34:28.000,PARKER,2,Woodridge,DOWNHILL ENOUGH,3,0.99,19.99,G
8160,2005-07-28 21:10:30.000,2005-08-05 16:52:30.000,WARREN,1,Lethbridge,LOUISIANA HARRY,5,0.99,18.99,PG-13
8161,2005-07-28 21:11:00.000,2005-08-03 23:32:00.000,LOMBARDI,1,Lethbridge,CRAFT OUTFIELD,6,0.99,17.99,NC-17
8162,2005-07-28 21:11:46.000,2005-08-04 18:26:46.000,WOODS,2,Woodridge,WARS PLUTO,5,2.99,15.99,G
8163,2005-07-28 21:11:48.000,2005-07-31 18:30:48.000,ROSE,1,Lethbridge,HILLS NEIGHBORS,5,0.99,29.99,G
8164,2005-07-28 21:17:19.000,2005-07-30 21:12:19.000,BLAKELY,1,Lethbridge,GOLDFINGER SENSIBILITY,3,0.99,29.99,G
8165,2005-07-28 21:23:06.000,2005-08-01 21:32:06.000,PETERS,1,Lethbridge,SALUTE APOLLO,4,2.99,29.99,R
8166,2005-07-28 21:23:33.000,2005-08-03 21:07:33.000,PEREZ,2,Woodridge,STRANGELOVE DESIRE,4,0.99,27.99,NC-17
8167,2005-07-28 21:25:45.000,2005-08-04 18:04:45.000,TROUT,1,Lethbridge,PRINCESS GIANT,3,2.99,29.99,NC-17
8168,2005-07-28 21:28:32.000,2005-07-30 02:10:32.000,SCHWARZ,2,Woodridge,DOZEN LION,6,4.99,20.99,NC-17
8169,2005-07-28 21:29:46.000,2005-08-06 22:29:46.000,HUEY,2,Woodridge,TIGHTS DAWN,5,0.99,14.99,R
8170,2005-07-28 21:32:29.000,2005-08-03 22:02:29.000,CARTER,2,Woodridge,MAGIC MALLRATS,3,0.99,19.99,PG
8171,2005-07-28 21:32:57.000,2005-07-30 21:19:57.000,HALE,2,Woodridge,ROMAN PUNK,7,0.99,28.99,NC-17
8172,2005-07-28 21:34:36.000,2005-08-06 23:53:36.000,WAGGONER,1,Lethbridge,EGG IGBY,4,2.99,20.99,PG
8173,2005-07-28 21:35:44.000,2005-08-06 19:15:44.000,QUALLS,1,Lethbridge,WANDA CHAMBER,7,4.99,23.99,PG-13
8174,2005-07-28 21:36:52.000,2005-08-04 00:32:52.000,MARKHAM,1,Lethbridge,BUCKET BROTHERHOOD,7,4.99,27.99,PG
8175,2005-07-28 21:38:16.000,2005-08-07 01:34:16.000,ISBELL,1,Lethbridge,CHASING FIGHT,7,4.99,21.99,PG
8176,2005-07-28 21:42:08.000,2005-08-03 22:59:08.000,SALISBURY,1,Lethbridge,SEA VIRGIN,4,2.99,24.99,PG
8177,2005-07-28 21:43:54.000,2005-08-02 22:38:54.000,MURRAY,2,Woodridge,SLIPPER FIDELITY,5,0.99,14.99,PG-13
8178,2005-07-28 21:54:31.000,2005-08-02 23:56:31.000,BARCLAY,2,Woodridge,NEMO CAMPUS,5,2.99,23.99,NC-17
8179,2005-07-28 22:05:13.000,2005-07-30 21:57:13.000,LUMPKIN,1,Lethbridge,OPERATION OPERATION,7,2.99,23.99,G
8180,2005-07-28 22:05:24.000,2005-08-01 19:09:24.000,OBRIEN,1,Lethbridge,RAGE GAMES,4,4.99,18.99,R
8181,2005-07-28 22:18:38.000,2005-08-06 02:43:38.000,HAVENS,2,Woodridge,BLACKOUT PRIVATE,7,2.99,12.99,PG
8182,2005-07-28 22:19:12.000,2005-08-01 22:40:12.000,MCCARTNEY,2,Woodridge,TOMORROW HUSTLER,3,2.99,21.99,R
8183,2005-07-28 22:21:07.000,2005-08-04 19:20:07.000,MARSHALL,2,Woodridge,FRISCO FORREST,6,4.99,23.99,PG
8184,2005-07-28 22:22:35.000,2005-07-31 19:30:35.000,DUNN,1,Lethbridge,ELEMENT FREDDY,6,4.99,28.99,NC-17
8185,2005-07-28 22:23:49.000,2005-07-31 00:07:49.000,HENNING,1,Lethbridge,LOVE SUICIDES,6,0.99,21.99,R
8186,2005-07-28 22:30:27.000,2005-07-31 21:08:27.000,FORD,1,Lethbridge,UNITED PILOT,3,0.99,27.99,R
8187,2005-07-28 22:33:53.000,2005-08-03 03:54:53.000,PATTERSON,2,Woodridge,DARKO DORADO,3,4.99,13.99,NC-17
8188,2005-07-28 22:34:12.000,2005-08-01 02:32:12.000,TAYLOR,1,Lethbridge,STAGECOACH ARMAGEDDON,5,4.99,25.99,R
8189,2005-07-28 22:36:26.000,2005-08-04 00:12:26.000,LAWTON,2,Woodridge,SCISSORHANDS SLUMS,5,2.99,13.99,G
8190,2005-07-28 22:47:06.000,2005-08-04 21:51:06.000,WADE,2,Woodridge,KICK SAVANNAH,3,0.99,10.99,PG-13
8191,2005-07-28 22:47:14.000,2005-07-31 23:13:14.000,HOWLAND,2,Woodridge,GROUNDHOG UNCUT,6,4.99,26.99,PG-13
8192,2005-07-28 22:49:11.000,2005-07-30 04:13:11.000,WALDROP,1,Lethbridge,BASIC EASY,4,2.99,18.99,PG-13
8193,2005-07-28 22:50:50.000,2005-08-01 04:14:50.000,HARRIS,1,Lethbridge,LOATHING LEGALLY,4,0.99,29.99,R
8194,2005-07-28 22:51:44.000,2005-07-29 17:13:44.000,SPURLOCK,1,Lethbridge,DRIVER ANNIE,4,2.99,11.99,PG-13
8195,2005-07-28 22:52:58.000,2005-08-04 02:12:58.000,HANNON,2,Woodridge,SUSPECTS QUILLS,4,2.99,22.99,PG
8196,2005-07-28 22:56:11.000,2005-08-06 04:53:11.000,CLARK,2,Woodridge,RUSH GOODFELLAS,3,0.99,20.99,PG
8197,2005-07-28 23:04:10.000,2005-08-05 00:06:10.000,RATCLIFF,1,Lethbridge,TORQUE BOUND,3,4.99,27.99,G
8198,2005-07-28 23:08:05.000,2005-08-06 00:43:05.000,FULTZ,1,Lethbridge,GROOVE FICTION,6,0.99,13.99,NC-17
8199,2005-07-28 23:10:25.000,2005-08-04 23:30:25.000,SAUER,2,Woodridge,BORROWERS BEDAZZLED,7,0.99,22.99,G
8200,2005-07-28 23:10:46.000,2005-07-29 18:35:46.000,HARPER,1,Lethbridge,BLACKOUT PRIVATE,7,2.99,12.99,PG
8201,2005-07-28 23:10:48.000,2005-08-01 00:50:48.000,MCADAMS,2,Woodridge,BADMAN DAWN,6,2.99,22.99,R
8202,2005-07-28 23:11:45.000,2005-08-03 21:57:45.000,SANDERS,1,Lethbridge,SPLENDOR PATTON,5,0.99,20.99,R
8203,2005-07-28 23:14:56.000,2005-07-31 04:19:56.000,HAYES,1,Lethbridge,STONE FIRE,3,0.99,19.99,G
8204,2005-07-28 23:18:29.000,2005-08-02 04:49:29.000,MEEK,1,Lethbridge,LUST LOCK,3,2.99,28.99,G
8205,2005-07-28 23:18:48.000,2005-07-30 00:37:48.000,TOMLIN,2,Woodridge,OUTBREAK DIVINE,6,0.99,12.99,NC-17
8206,2005-07-28 23:20:31.000,2005-08-04 21:36:31.000,ELLINGTON,1,Lethbridge,PAJAMA JAWBREAKER,3,0.99,14.99,R
8207,2005-07-28 23:26:31.000,2005-08-06 03:26:31.000,CHESTNUT,1,Lethbridge,DYNAMITE TARZAN,4,0.99,27.99,PG-13
8208,2005-07-28 23:26:35.000,2005-08-01 23:00:35.000,ASHCRAFT,2,Woodridge,FALCON VOLUME,5,4.99,21.99,PG-13
8209,2005-07-28 23:29:28.000,2005-08-07 04:22:28.000,STEVENS,1,Lethbridge,MADNESS ATTACKS,4,0.99,14.99,PG-13
8210,2005-07-28 23:31:05.000,2005-08-06 17:36:05.000,FARNSWORTH,1,Lethbridge,RUN PACIFIC,3,0.99,25.99,R
8211,2005-07-28 23:34:22.000,2005-08-04 21:18:22.000,ELLIOTT,1,Lethbridge,HAUNTING PIANIST,5,0.99,22.99,R
8212,2005-07-28 23:37:23.000,2005-08-04 04:33:23.000,HAWKINS,1,Lethbridge,ESCAPE METROPOLIS,7,2.99,20.99,R
8213,2005-07-28 23:37:33.000,2005-07-31 00:32:33.000,THOMPSON,2,Woodridge,SPY MILE,6,2.99,13.99,PG-13
8214,2005-07-28 23:37:57.000,2005-08-07 00:29:57.000,FORTIER,1,Lethbridge,BLACKOUT PRIVATE,7,2.99,12.99,PG
8215,2005-07-28 23:43:56.000,2005-08-03 19:30:56.000,NEUMANN,2,Woodridge,ORANGE GRAPES,4,0.99,21.99,PG-13
8216,2005-07-28 23:43:59.000,2005-08-06 05:05:59.000,SILVA,2,Woodridge,JAWS HARRY,4,2.99,10.99,G
8217,2005-07-28 23:44:13.000,2005-08-03 21:27:13.000,VASQUEZ,1,Lethbridge,SONS INTERVIEW,3,2.99,11.99,NC-17
8218,2005-07-28 23:45:41.000,2005-08-02 00:14:41.000,LUMPKIN,2,Woodridge,MURDER ANTITRUST,6,2.99,11.99,PG
8219,2005-07-28 23:46:31.000,2005-08-03 00:11:31.000,BURTON,1,Lethbridge,SHOCK CABIN,7,2.99,15.99,PG-13
8220,2005-07-28 23:46:41.000,2005-07-31 22:14:41.000,MADRIGAL,2,Woodridge,DIVINE RESURRECTION,4,2.99,19.99,R
8221,2005-07-28 23:47:19.000,2005-08-02 20:42:19.000,WREN,2,Woodridge,POLLOCK DELIVERANCE,5,2.99,14.99,PG
8222,2005-07-28 23:51:53.000,2005-08-05 22:48:53.000,HORTON,2,Woodridge,PARADISE SABRINA,5,2.99,12.99,PG-13
8223,2005-07-28 23:56:01.000,2005-08-03 22:27:01.000,CASTRO,1,Lethbridge,WONDERLAND CHRISTMAS,4,4.99,19.99,PG
8224,2005-07-28 23:59:02.000,2005-08-02 04:54:02.000,DELOACH,2,Woodridge,HORROR REIGN,3,0.99,25.99,R
8225,2005-07-28 23:59:29.000,2005-07-30 03:27:29.000,MITCHELL,2,Woodridge,SHREK LICENSE,7,2.99,15.99,PG-13
8226,2005-07-29 00:01:04.000,2005-08-01 19:08:04.000,ARCE,1,Lethbridge,SEARCHERS WAIT,3,2.99,22.99,NC-17
8227,2005-07-29 00:02:22.000,2005-07-31 04:05:22.000,PIERCE,1,Lethbridge,BEAST HUNCHBACK,3,4.99,22.99,R
8228,2005-07-29 00:08:58.000,2005-08-03 00:12:58.000,WATSON,2,Woodridge,HOME PITY,7,4.99,15.99,R
8229,2005-07-29 00:09:08.000,2005-07-31 19:29:08.000,SANBORN,1,Lethbridge,VACATION BOONDOCK,4,2.99,23.99,R
